Latitude,Longitude,Survey,Year,Community,Province,Result,traps
48.54815,-123.40353,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.54912,-123.42406,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.54944,-123.36765,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.54947,-123.40707,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.54954,-123.41095,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.54975,-123.41635,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.54976,-123.41991,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.5501,-123.3923,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55064,-123.38977,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.5507,-123.42738,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.5507,-123.40087,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.5507,-123.38557,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55074,-123.39664,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55175,-123.44007,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55223,-123.42021,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55223,-123.40659,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55248,-123.3936,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55251,-123.42416,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55252,-123.41595,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55257,-123.45535,Gypsy Moth,2017,SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55289,-123.41196,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55315,-123.40202,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55322,-123.39712,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55354,-123.39008,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55502,-123.40679,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55505,-123.41531,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55509,-123.4112,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55515,-123.42091,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55523,-124.41137,Gypsy Moth,2017,CAPITAL REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.55586,-123.39771,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55611,-123.40111,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55709,-124.35522,Gypsy Moth,2017,CAPITAL REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.55789,-123.41629,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55796,-123.40739,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.55804,-123.41135,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.5585,-123.40204,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56018,-123.45523,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56152,-123.36863,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56153,-123.3871,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56155,-123.42797,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56387,-123.40679,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56676,-124.40025,Gypsy Moth,2017,CAPITAL REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.56698,-123.44449,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56833,-123.46655,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.56932,-123.5353,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.57001,-123.54845,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.57322,-123.60876,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.57418,-123.5685,Gypsy Moth,2017,,BRITISH COLUMBIA,EGM Detected,1
48.57559,-123.64,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.57761,-123.40536,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.57768,-123.46584,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.57769,-123.42725,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.57782,-123.44524,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.57784,-123.38224,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.58494,-123.52956,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.58808,-124.358,Gypsy Moth,2017,CAPITAL REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.58838,-123.62134,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.59426,-123.41648,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.59526,-123.39432,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.59647,-123.45532,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.59777,-123.43466,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.59793,-123.48045,Gypsy Moth,2017,CENTRAL SAANICH,BRITISH COLUMBIA,Not Detected,0
48.60034,-123.5322,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.6018,-123.6226,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.60335,-123.63527,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.6087,-123.47467,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.60933,-123.43747,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.60961,-123.39875,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.60986,-123.42042,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.61637,-123.52138,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.61927,-123.64075,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.62265,-123.43538,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.62455,-123.41489,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.62483,-123.45858,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.62689,-123.47749,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.62759,-123.54887,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.631,-123.6353,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.63134,-123.53004,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.63195,-123.59942,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.63242,-123.61884,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.63411,-123.65168,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.63544,-123.32924,Gypsy Moth,2017,SIDNEY ISLAND,BRITISH COLUMBIA,Not Detected,0
48.63715,-123.47511,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.63796,-123.43683,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.6381,-123.41493,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.63871,-123.45814,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.64487,-123.65776,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.64651,-123.59328,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.64662,-123.61649,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.64688,-123.55135,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.64719,-123.57325,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.65055,-123.39503,Gypsy Moth,2017,SIDNEY,BRITISH COLUMBIA,Not Detected,0
48.65085,-123.44473,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.65213,-123.41685,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.65685,-123.68742,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.6589,-123.55155,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.65908,-123.57434,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.6594,-123.63715,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.66054,-123.58927,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.66059,-123.61721,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.66067,-123.6597,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.66288,-123.70181,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.66624,-123.43759,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.66745,-123.41545,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.66779,-123.45792,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.66988,-123.47787,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.67453,-123.55204,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67461,-123.59478,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67472,-123.57313,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67571,-123.53365,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67591,-123.66106,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67601,-123.68231,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67692,-123.61523,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.67961,-123.70978,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.68064,-123.48077,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.68152,-123.41519,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.6818,-123.45789,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.68209,-123.43732,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.68348,-123.63654,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.68916,-123.55035,Gypsy Moth,2017,,BRITISH COLUMBIA,EGM Detected,3
48.68938,-123.64371,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.69004,-123.5938,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.69007,-123.57254,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.69051,-123.53489,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.69304,-123.47971,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.6932,-123.66068,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.69584,-123.45766,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.6959,-123.43695,Gypsy Moth,2017,NORTH SAANICH,BRITISH COLUMBIA,Not Detected,0
48.70136,-123.54977,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.70193,-123.59592,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.70286,-123.6203,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.7033,-123.68746,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.70451,-123.57645,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.70534,-123.64384,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.71077,-123.66206,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.71875,-123.61813,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.71915,-123.59695,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.7214,-123.57211,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.7224,-123.63702,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.72243,-123.69469,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.72255,-123.67504,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.72448,-123.65991,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.73014,-123.58211,Gypsy Moth,2017,COWICHAN BAY,BRITISH COLUMBIA,Not Detected,0
48.73115,-123.43924,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.73341,-123.69891,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.73447,-123.3664,Gypsy Moth,2017,PORTLAND ISLAND,BRITISH COLUMBIA,Not Detected,0
48.73466,-123.61337,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.73515,-123.59099,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.73544,-123.67944,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.73564,-123.6394,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.737,-123.65742,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.73724,-123.23579,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.73738,-123.19427,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.73819,-123.2093,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.7464,-123.18065,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.74695,-123.22595,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.74781,-123.45985,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.74855,-123.76141,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.74891,-123.2568,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.74929,-123.68025,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.74945,-123.44071,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.74946,-123.65659,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.75066,-123.21331,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.75082,-123.19156,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.75128,-123.72626,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.75151,-123.6358,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.75209,-123.76692,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.75267,-123.27203,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.75541,-123.74346,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.75735,-123.59857,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.75854,-123.39555,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76136,-123.82231,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76213,-123.23688,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76266,-123.67936,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76276,-123.65665,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76371,-123.61663,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76453,-123.41051,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76479,-123.69865,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76594,-123.78472,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76608,-123.44008,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76616,-123.76898,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76703,-123.29553,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76736,-123.25551,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76741,-123.80601,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.76838,-123.38885,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.76852,-123.73041,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77034,-123.27592,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.7714,-123.63499,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77221,-123.46561,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77264,-123.10188,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77436,-123.17126,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77656,-123.2003,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77666,-123.76316,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77668,-123.82964,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77699,-123.59412,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77711,-123.31859,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77721,-123.80512,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77818,-123.12451,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77829,-123.25436,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.77872,-123.29147,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.7795,-123.74529,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77983,-123.70084,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.77995,-123.65123,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.78094,-123.6718,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.78148,-123.7224,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.7819,-123.28066,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78333,-123.05575,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78443,-123.16282,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78444,-123.07652,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78563,-123.78679,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.78576,-123.17982,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78579,-123.41526,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78581,-123.49712,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.7859,-123.43857,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78632,-123.19962,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78736,-123.15021,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.78969,-123.10412,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.7912,-123.46548,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.79245,-123.26086,Gypsy Moth,2017,PENDER ISLAND,BRITISH COLUMBIA,Not Detected,0
48.79283,-123.65607,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79317,-123.67922,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79444,-123.52112,Gypsy Moth,2017,SALTSPRING ISLAND,BRITISH COLUMBIA,Not Detected,0
48.79452,-123.74371,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79497,-123.82291,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79498,-123.12718,Gypsy Moth,2017,SATURNA ISLAND,BRITISH COLUMBIA,Not Detected,0
48.79522,-123.72002,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.7953,-123.60312,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79572,-123.62963,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79582,-123.6964,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
48.79645,-123.84006,Gypsy Moth,2017,COWICHAN VALLEY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
